duration,total_ram,free_ram,total_disk,free_disk,processor
180.0,16.0,8.95,512.0,205.56,intel i5
213.0,16.0,6.49,256.0,246.0,amd ryzen 3
210.0,16.0,8.48,256.0,38.39,amd ryzen 3
173.0,16.0,3.17,256.0,129.01,intel i7
222.0,16.0,7.12,512.0,315.19,amd ryzen 3
122.0,32.0,17.61,512.0,386.97,intel i3
88.0,32.0,11.69,512.0,310.83,amd ryzen 5
25.0,32.0,18.52,256.0,,amd ryzen 5
131.0,16.0,11.01,256.0,114.2,intel i5
286.0,16.0,4.38,512.0,270.53,amd ryzen 3
212.0,16.0,9.61,256.0,139.76,intel i3
90.0,32.0,16.11,512.0,289.85,intel i5
76.0,16.0,9.0,256.0,182.97,amd ryzen 7
25.0,32.0,12.69,512.0,369.36,amd ryzen 7
25.0,32.0,16.73,256.0,95.3,intel i7
282.0,16.0,5.63,512.0,199.0,intel i3
295.0,16.0,5.01,256.0,215.68,intel i3
262.0,16.0,3.84,,75.2,amd ryzen 3
25.0,32.0,15.5,256.0,126.09,intel i7
167.0,16.0,7.23,512.0,323.33,intel i5
147.0,16.0,9.3,256.0,222.46,intel i5
203.0,16.0,3.65,512.0,247.69,amd ryzen 5
138.0,16.0,11.42,512.0,332.52,intel i5
241.0,16.0,6.41,256.0,246.0,amd ryzen 3
91.0,16.0,9.34,512.0,276.16,amd ryzen 7
79.0,16.0,7.95,256.0,102.08,amd ryzen 7
222.0,16.0,8.51,256.0,149.66,intel i3
199.0,16.0,5.68,256.0,163.85,intel i5
136.0,16.0,8.14,256.0,215.38,intel i7
89.0,16.0,9.65,512.0,268.69,intel i7
231.0,16.0,5.19,512.0,150.73,intel i5
280.0,,6.42,256.0,196.52,intel i3
187.0,16.0,7.65,512.0,335.91,intel i5
204.0,16.0,5.13,256.0,81.87,amd ryzen 5
129.0,16.0,7.34,256.0,60.35,intel i7
266.0,16.0,6.7,512.0,348.44,intel i3
297.0,16.0,6.77,256.0,87.11,intel i7
222.0,16.0,8.63,256.0,130.9,intel i3
236.0,16.0,8.17,256.0,168.8,intel i3
116.0,16.0,8.03,256.0,36.75,intel i7
104.0,16.0,8.63,512.0,291.32,intel i7
162.0,32.0,12.94,256.0,136.67,amd ryzen 3
197.0,16.0,6.05,512.0,145.45,intel i5
193.0,16.0,5.1,512.0,270.67,amd ryzen 5
69.0,32.0,16.04,256.0,203.04,amd ryzen 5
219.0,16.0,5.07,512.0,245.82,intel i5
227.0,16.0,7.24,512.0,236.1,intel i7
25.0,32.0,16.99,512.0,265.06,amd ryzen 7
278.0,16.0,6.55,512.0,234.08,intel i3
166.0,16.0,3.39,256.0,246.0,intel i7
204.0,16.0,3.87,256.0,80.26,amd ryzen 5
194.0,16.0,4.44,256.0,225.57,amd ryzen 5
198.0,16.0,5.76,512.0,157.98,intel i5
111.0,32.0,16.53,256.0,116.87,amd ryzen 3
225.0,32.0,9.11,256.0,100.57,intel i3
33.0,32.0,15.88,512.0,260.98,intel i7
125.0,16.0,5.95,256.0,107.38,amd ryzen 7
160.0,16.0,7.76,512.0,376.13,intel i5
144.0,16.0,3.72,256.0,73.67,amd ryzen 7
152.0,32.0,14.85,256.0,195.12,intel i3
189.0,32.0,11.63,256.0,199.57,intel i3
35.0,32.0,15.03,512.0,157.16,amd ryzen 5
186.0,32.0,11.17,,246.0,intel i3
218.0,16.0,10.02,512.0,367.62,intel i3
277.0,16.0,8.12,512.0,345.2,intel i3
182.0,16.0,6.1,256.0,53.24,amd ryzen 5
70.0,32.0,14.21,256.0,116.34,amd ryzen 5
112.0,16.0,4.67,256.0,70.5,amd ryzen 7
,32.0,14.89,512.0,262.94,intel i5
222.0,16.0,5.2,256.0,185.96,intel i5
143.0,16.0,8.4,256.0,145.85,intel i5
215.0,16.0,8.13,256.0,246.0,amd ryzen 3
184.0,16.0,,512.0,354.73,amd ryzen 3
25.0,32.0,15.74,256.0,85.6,intel i7
158.0,16.0,3.25,256.0,10.0,amd ryzen 7
183.0,16.0,6.51,256.0,112.6,intel i5
234.0,16.0,5.71,,339.84,amd ryzen 3
87.0,32.0,14.98,512.0,319.65,intel i5
160.0,16.0,3.89,256.0,93.0,intel i7
219.0,16.0,2.13,256.0,80.38,intel i5
39.0,32.0,11.32,512.0,203.39,amd ryzen 7
100.0,32.0,13.51,512.0,230.3,amd ryzen 5
216.0,16.0,7.88,256.0,208.67,
192.0,16.0,5.35,512.0,276.85,intel i5
131.0,16.0,6.25,512.0,273.02,intel i7
275.0,16.0,5.51,256.0,197.13,amd ryzen 3
80.0,16.0,9.55,512.0,238.23,intel i7
171.0,16.0,4.94,256.0,133.0,intel i7
87.0,16.0,7.51,256.0,198.75,amd ryzen 7
238.0,16.0,4.99,256.0,103.7,amd ryzen 3
248.0,16.0,7.97,256.0,156.9,intel i3
105.0,32.0,15.08,256.0,158.65,intel i5
60.0,16.0,8.18,256.0,216.1,amd ryzen 7
157.0,16.0,7.36,512.0,251.05,amd ryzen 5
111.0,32.0,11.84,256.0,159.96,intel i5
232.0,16.0,7.42,256.0,103.94,amd ryzen 3
159.0,16.0,6.14,256.0,226.24,amd ryzen 5
172.0,16.0,5.41,256.0,113.78,amd ryzen 5
279.0,16.0,5.32,256.0,179.22,intel i3
146.0,32.0,16.73,256.0,55.54,
25.0,32.0,16.82,256.0,61.52,intel i7
235.0,16.0,6.87,512.0,259.71,amd ryzen 3
25.0,32.0,12.71,256.0,213.34,amd ryzen 7
86.0,32.0,16.81,512.0,219.34,intel i5
192.0,16.0,11.32,256.0,98.52,amd ryzen 3
144.0,16.0,6.69,512.0,174.73,intel i7
,16.0,5.05,512.0,388.37,intel i7
91.0,16.0,9.19,256.0,93.78,intel i7
195.0,16.0,7.28,256.0,246.0,intel i5
201.0,16.0,6.41,256.0,177.94,intel i5
39.0,32.0,14.74,256.0,125.66,intel i7
161.0,16.0,3.19,256.0,56.58,amd ryzen 7
117.0,16.0,8.7,512.0,321.68,amd ryzen 7
102.0,32.0,13.46,512.0,,intel i5
80.0,32.0,15.44,256.0,10.0,intel i5
228.0,16.0,9.03,512.0,365.58,intel i3
126.0,16.0,6.48,512.0,421.54,intel i7
210.0,32.0,11.44,256.0,117.7,intel i3
335.0,16.0,1.56,512.0,331.18,intel i3
134.0,16.0,4.62,512.0,356.97,amd ryzen 7
166.0,16.0,4.58,256.0,246.0,intel i7
182.0,16.0,7.23,256.0,198.66,intel i5
105.0,16.0,5.54,256.0,143.14,amd ryzen 7
111.0,16.0,6.02,256.0,73.78,amd ryzen 7
180.0,16.0,12.46,256.0,204.88,amd ryzen 3
196.0,16.0,5.77,512.0,249.5,amd ryzen 5
40.0,32.0,11.16,512.0,381.52,amd ryzen 7
25.0,32.0,18.32,256.0,144.26,amd ryzen 7
129.0,32.0,11.63,256.0,176.08,amd ryzen 5
285.0,16.0,6.13,256.0,76.83,intel i3
223.0,16.0,9.4,256.0,233.8,intel i3
130.0,32.0,15.28,512.0,326.1,intel i5
123.0,32.0,18.15,512.0,232.28,intel i3
47.0,32.0,15.21,256.0,135.52,intel i7
43.0,32.0,13.08,256.0,98.71,intel i7
67.0,32.0,,512.0,311.92,amd ryzen 7
62.0,32.0,11.41,512.0,312.25,intel i7
97.0,32.0,13.74,512.0,300.42,intel i5
219.0,16.0,7.36,256.0,32.51,amd ryzen 3
217.0,16.0,7.72,256.0,169.95,amd ryzen 3
214.0,32.0,10.16,256.0,112.71,intel i3
120.0,32.0,10.43,512.0,350.54,amd ryzen 5
83.0,32.0,14.97,512.0,335.48,intel i5
198.0,16.0,6.74,256.0,162.19,intel i5
305.0,16.0,6.59,256.0,157.37,amd ryzen 5
259.0,16.0,4.93,512.0,301.99,amd ryzen 3
83.0,32.0,10.93,256.0,10.0,amd ryzen 7
56.0,16.0,9.82,,141.65,amd ryzen 7
25.0,32.0,14.95,256.0,126.59,amd ryzen 7
48.0,16.0,12.17,256.0,194.88,intel i7
118.0,16.0,9.01,512.0,213.59,amd ryzen 5
169.0,16.0,6.17,512.0,210.52,intel i5
128.0,32.0,20.11,256.0,171.84,intel i3
141.0,32.0,14.75,256.0,144.19,amd ryzen 3
193.0,16.0,7.91,256.0,168.05,intel i5
237.0,16.0,8.38,512.0,139.26,intel i3
191.0,16.0,5.21,512.0,466.75,intel i5
117.0,32.0,13.52,256.0,87.02,intel i5
25.0,32.0,12.81,256.0,246.0,amd ryzen 7
132.0,16.0,9.37,512.0,140.96,intel i5
185.0,32.0,,256.0,10.0,amd ryzen 3
127.0,16.0,3.76,256.0,194.09,amd ryzen 7
90.0,16.0,9.13,512.0,216.55,amd ryzen 7
25.0,32.0,17.39,256.0,129.21,intel i7
122.0,16.0,6.27,512.0,350.88,intel i7
175.0,16.0,5.77,256.0,103.26,amd ryzen 5
118.0,16.0,7.44,512.0,254.78,intel i7
34.0,32.0,11.35,512.0,286.39,amd ryzen 7
104.0,16.0,6.95,256.0,112.91,amd ryzen 7
296.0,16.0,3.77,256.0,223.95,intel i3
25.0,32.0,15.73,512.0,350.31,intel i7
169.0,16.0,8.25,256.0,131.67,intel i5
236.0,16.0,8.31,256.0,44.67,intel i3
126.0,16.0,6.58,256.0,175.71,amd ryzen 7
170.0,16.0,8.95,256.0,199.17,amd ryzen 5
245.0,16.0,6.26,512.0,236.66,intel i3
237.0,16.0,6.49,512.0,212.06,amd ryzen 3
54.0,16.0,11.46,512.0,387.35,intel i7
258.0,16.0,5.67,512.0,272.57,amd ryzen 3
134.0,16.0,7.34,512.0,209.68,amd ryzen 7
58.0,32.0,14.41,512.0,250.09,amd ryzen 5
217.0,16.0,3.82,256.0,110.58,intel i5
,16.0,5.52,512.0,305.07,
282.0,16.0,6.99,256.0,30.04,intel i3
241.0,16.0,9.48,256.0,73.45,intel i3
223.0,16.0,9.07,512.0,332.2,amd ryzen 3
299.0,16.0,2.66,512.0,383.18,intel i3
69.0,32.0,11.19,256.0,148.89,amd ryzen 7
176.0,16.0,6.31,512.0,387.81,intel i5
211.0,16.0,9.91,512.0,337.99,intel i3
259.0,16.0,6.46,512.0,462.56,intel i3
75.0,16.0,8.86,256.0,84.96,intel i7
25.0,32.0,14.1,256.0,10.0,amd ryzen 7
107.0,16.0,7.62,512.0,323.38,amd ryzen 7
192.0,16.0,5.91,256.0,181.94,intel i5
113.0,32.0,15.47,512.0,310.98,amd ryzen 3
159.0,16.0,8.68,256.0,231.57,intel i5
60.0,32.0,12.25,256.0,68.8,amd ryzen 7
93.0,32.0,10.5,256.0,110.85,intel i7
107.0,32.0,17.5,512.0,270.21,amd ryzen 3
149.0,32.0,16.04,256.0,182.81,intel i3
60.0,32.0,8.54,256.0,59.71,amd ryzen 7
198.0,16.0,9.05,256.0,185.08,amd ryzen 3
225.0,16.0,3.77,512.0,210.46,intel i5
213.0,32.0,9.47,512.0,416.87,intel i3
240.0,16.0,9.33,256.0,214.97,amd ryzen 3
208.0,16.0,11.23,,119.66,intel i3
201.0,32.0,12.18,256.0,68.2,intel i3
222.0,16.0,6.73,512.0,249.6,intel i5
146.0,32.0,15.91,512.0,413.65,intel i3
83.0,32.0,13.38,512.0,347.74,intel i7
137.0,16.0,9.71,512.0,,amd ryzen 5
160.0,16.0,9.58,256.0,155.0,intel i5
97.0,32.0,12.41,256.0,246.0,amd ryzen 5
144.0,16.0,8.89,256.0,53.39,intel i5
211.0,16.0,7.62,256.0,44.7,amd ryzen 3
101.0,16.0,8.15,256.0,68.86,intel i7
39.0,32.0,11.85,256.0,209.14,amd ryzen 7
250.0,16.0,7.86,256.0,73.47,intel i3
63.0,16.0,10.31,256.0,176.46,
137.0,16.0,5.67,256.0,69.05,intel i7
284.0,16.0,4.13,256.0,,intel i3
80.0,16.0,10.25,512.0,344.73,intel i7
193.0,16.0,4.36,256.0,58.91,amd ryzen 5
115.0,16.0,8.74,512.0,229.93,intel i7
76.0,32.0,13.02,512.0,305.09,amd ryzen 5
252.0,16.0,5.32,256.0,107.54,amd ryzen 3
148.0,16.0,5.25,512.0,237.69,intel i7
49.0,32.0,13.25,256.0,99.72,intel i7
237.0,16.0,6.15,,146.07,amd ryzen 3
191.0,16.0,5.91,512.0,154.3,intel i5
62.0,16.0,8.52,512.0,296.4,amd ryzen 7
227.0,16.0,10.01,256.0,139.5,intel i3
214.0,16.0,7.5,512.0,332.06,amd ryzen 3
191.0,16.0,6.96,512.0,263.81,intel i5
286.0,16.0,4.71,512.0,171.84,intel i3
249.0,16.0,7.69,512.0,172.46,intel i3
135.0,32.0,11.75,256.0,91.57,intel i5
145.0,16.0,9.09,512.0,397.79,amd ryzen 5
70.0,16.0,9.76,256.0,128.82,intel i7
171.0,32.0,11.64,256.0,83.37,intel i3
,16.0,10.5,512.0,355.76,intel i3
89.0,16.0,8.03,512.0,213.33,intel i7
25.0,32.0,18.05,256.0,175.93,amd ryzen 7
230.0,16.0,8.86,256.0,142.42,intel i3
176.0,16.0,3.27,256.0,246.0,amd ryzen 5
117.0,16.0,12.62,512.0,308.0,intel i5
46.0,16.0,11.85,256.0,173.0,amd ryzen 7
29.0,32.0,13.7,512.0,311.9,amd ryzen 7
182.0,32.0,12.29,256.0,148.55,intel i3
283.0,16.0,6.16,256.0,68.19,intel i3
204.0,16.0,5.76,512.0,284.46,intel i5
135.0,16.0,6.39,256.0,50.49,intel i7
35.0,32.0,13.48,256.0,58.03,amd ryzen 7
229.0,16.0,6.34,512.0,212.38,amd ryzen 3
118.0,16.0,9.83,512.0,240.5,amd ryzen 5
252.0,16.0,5.47,256.0,154.43,amd ryzen 3
146.0,32.0,14.59,512.0,222.02,amd ryzen 3
181.0,16.0,7.98,512.0,167.93,intel i5
64.0,32.0,13.91,512.0,436.09,intel i7
149.0,32.0,15.13,512.0,371.99,intel i3
119.0,16.0,6.77,256.0,180.42,intel i7
295.0,16.0,5.35,256.0,246.0,intel i3
100.0,16.0,8.73,256.0,107.47,amd ryzen 7
86.0,16.0,7.4,512.0,367.82,amd ryzen 7
204.0,16.0,4.29,256.0,166.23,intel i5
87.0,32.0,14.58,512.0,261.65,intel i5
138.0,32.0,18.3,256.0,167.07,intel i3
159.0,32.0,14.84,256.0,149.07,intel i3
165.0,16.0,8.64,512.0,380.19,intel i5
175.0,16.0,11.15,512.0,295.85,amd ryzen 3
129.0,16.0,4.73,512.0,337.14,amd ryzen 7
92.0,32.0,13.67,512.0,259.26,intel i5
200.0,32.0,13.92,512.0,296.37,intel i3
283.0,16.0,6.26,256.0,246.0,intel i3
278.0,16.0,3.55,256.0,238.47,amd ryzen 3
162.0,16.0,8.07,256.0,52.71,intel i5
101.0,16.0,8.44,512.0,386.82,
147.0,32.0,15.04,512.0,214.13,amd ryzen 3
157.0,32.0,15.78,512.0,257.03,intel i3
82.0,32.0,14.17,256.0,128.79,amd ryzen 5
25.0,32.0,15.47,256.0,124.58,amd ryzen 7
154.0,16.0,6.94,256.0,76.65,amd ryzen 5
197.0,16.0,5.99,256.0,,intel i5
205.0,32.0,13.1,512.0,316.77,intel i3
133.0,16.0,7.7,256.0,95.27,intel i7
153.0,16.0,8.09,256.0,207.22,intel i5
170.0,16.0,3.7,512.0,346.81,intel i7
200.0,,4.94,512.0,205.92,intel i5
25.0,32.0,14.47,256.0,118.97,amd ryzen 7
208.0,16.0,8.3,512.0,290.42,amd ryzen 3
237.0,16.0,6.1,256.0,93.05,amd ryzen 3
144.0,16.0,8.01,256.0,246.0,intel i5
25.0,32.0,14.96,256.0,175.56,amd ryzen 7
208.0,16.0,8.3,256.0,38.8,amd ryzen 3
155.0,16.0,4.81,256.0,90.89,amd ryzen 5
40.0,32.0,13.36,512.0,296.29,amd ryzen 7
188.0,16.0,5.47,512.0,237.24,amd ryzen 5
55.0,32.0,12.82,256.0,103.54,intel i7
152.0,16.0,3.1,256.0,187.71,intel i7
230.0,16.0,7.26,256.0,73.9,amd ryzen 3
196.0,16.0,10.14,512.0,275.6,amd ryzen 3
38.0,16.0,14.29,512.0,341.83,intel i7
261.0,16.0,4.09,512.0,244.27,intel i3
41.0,32.0,12.9,256.0,171.97,intel i7
240.0,16.0,6.91,256.0,52.26,intel i3
181.0,16.0,6.5,256.0,165.29,intel i5
165.0,32.0,14.28,512.0,283.75,amd ryzen 3
25.0,32.0,15.47,256.0,41.21,intel i7
314.0,16.0,4.54,256.0,127.06,intel i7
164.0,16.0,9.74,512.0,352.68,intel i5
159.0,32.0,14.92,512.0,226.8,amd ryzen 3
86.0,16.0,6.32,256.0,58.33,amd ryzen 7
139.0,16.0,8.34,256.0,246.0,intel i7
141.0,32.0,16.47,512.0,359.17,intel i3
266.0,16.0,6.78,256.0,166.21,intel i3
193.0,16.0,11.26,512.0,396.9,amd ryzen 3
211.0,16.0,4.73,256.0,246.0,intel i5
108.0,16.0,6.65,256.0,212.46,amd ryzen 7
227.0,16.0,8.64,512.0,,intel i3
105.0,16.0,6.37,256.0,101.98,amd ryzen 7
141.0,16.0,9.96,256.0,222.01,intel i5
120.0,16.0,7.58,512.0,233.57,intel i7
202.0,32.0,11.67,512.0,391.33,intel i3
113.0,32.0,14.12,256.0,98.56,intel i5
229.0,16.0,6.72,512.0,169.98,amd ryzen 3
33.0,32.0,14.94,256.0,103.03,intel i7
64.0,32.0,12.91,256.0,113.31,intel i7
152.0,32.0,14.84,256.0,153.23,amd ryzen 3
264.0,16.0,,256.0,103.78,intel i7
240.0,16.0,8.79,256.0,142.35,intel i3
119.0,32.0,16.55,512.0,276.43,amd ryzen 3
240.0,16.0,1.94,512.0,243.63,amd ryzen 5
25.0,32.0,13.53,256.0,183.91,amd ryzen 7
92.0,16.0,7.64,256.0,10.0,amd ryzen 7
166.0,32.0,14.24,256.0,161.48,amd ryzen 3
74.0,32.0,10.4,512.0,415.71,intel i7
160.0,32.0,16.2,256.0,221.25,intel i3
268.0,16.0,7.04,256.0,76.23,intel i3
83.0,32.0,14.03,512.0,201.48,amd ryzen 5
178.0,16.0,,512.0,330.35,intel i5
65.0,32.0,8.48,512.0,308.59,amd ryzen 7
68.0,16.0,11.24,512.0,300.51,amd ryzen 7
169.0,16.0,6.44,512.0,336.22,intel i5
33.0,32.0,14.2,256.0,12.22,intel i7
224.0,16.0,9.08,512.0,354.56,amd ryzen 3
146.0,16.0,7.26,512.0,314.98,amd ryzen 5
266.0,16.0,6.58,256.0,156.89,intel i3
183.0,16.0,10.42,512.0,266.0,amd ryzen 3
139.0,16.0,8.59,256.0,44.77,amd ryzen 5
163.0,16.0,6.62,512.0,208.03,amd ryzen 5
157.0,16.0,,512.0,352.89,amd ryzen 5
55.0,32.0,16.6,512.0,265.21,intel i5
145.0,16.0,9.81,512.0,224.54,amd ryzen 5
139.0,16.0,3.45,256.0,173.86,amd ryzen 7
54.0,32.0,15.12,256.0,181.96,amd ryzen 5
92.0,,7.36,256.0,80.66,amd ryzen 7
60.0,16.0,9.34,512.0,185.72,amd ryzen 7
148.0,16.0,4.63,256.0,112.23,intel i7
75.0,,11.21,512.0,283.79,intel i7
152.0,16.0,6.92,512.0,462.71,amd ryzen 5
74.0,32.0,15.2,512.0,214.46,amd ryzen 5
88.0,32.0,15.05,512.0,236.57,amd ryzen 5
253.0,16.0,5.18,,217.37,amd ryzen 3
212.0,16.0,,512.0,382.0,intel i5
182.0,32.0,12.75,512.0,296.97,intel i3
94.0,32.0,14.67,256.0,10.0,intel i5
180.0,16.0,7.07,512.0,230.55,intel i5
215.0,16.0,10.0,256.0,79.55,intel i3
25.0,32.0,16.53,256.0,98.36,intel i7
128.0,32.0,16.37,256.0,145.07,amd ryzen 3
127.0,16.0,9.05,512.0,217.51,amd ryzen 5
143.0,16.0,5.42,256.0,153.14,intel i7
108.0,32.0,15.02,,76.12,intel i5
148.0,16.0,2.45,256.0,236.07,amd ryzen 7
256.0,16.0,7.43,256.0,195.72,intel i3
247.0,16.0,6.08,256.0,150.82,intel i3
25.0,32.0,15.12,512.0,367.06,intel i7
213.0,16.0,4.85,512.0,171.65,intel i5
97.0,32.0,16.89,,146.36,intel i5
130.0,32.0,14.82,512.0,332.13,amd ryzen 3
140.0,16.0,3.03,256.0,10.0,amd ryzen 7
168.0,16.0,6.87,512.0,278.95,intel i5
131.0,32.0,12.42,512.0,502.0,intel i5
117.0,16.0,4.85,512.0,229.64,amd ryzen 7
152.0,16.0,9.57,512.0,266.61,intel i5
122.0,32.0,11.1,512.0,234.27,intel i5
68.0,32.0,16.86,256.0,175.26,intel i5
25.0,32.0,16.11,512.0,248.43,amd ryzen 7
61.0,16.0,10.47,256.0,157.21,intel i7
169.0,16.0,3.65,512.0,382.96,
77.0,16.0,8.63,512.0,328.27,amd ryzen 7
235.0,16.0,6.77,256.0,129.95,amd ryzen 3
163.0,16.0,8.48,256.0,120.07,intel i5
190.0,16.0,10.54,256.0,161.06,amd ryzen 3
137.0,16.0,10.17,512.0,293.02,intel i5
151.0,16.0,9.64,256.0,79.63,amd ryzen 5
85.0,16.0,9.31,256.0,89.63,intel i7
25.0,32.0,16.77,256.0,171.86,amd ryzen 7
206.0,16.0,12.23,256.0,95.73,intel i3
78.0,32.0,17.28,256.0,163.93,intel i5
,16.0,5.72,256.0,139.92,intel i7
237.0,16.0,8.49,256.0,45.31,intel i3
76.0,16.0,9.28,256.0,157.75,intel i7
166.0,16.0,12.59,256.0,93.32,amd ryzen 3
254.0,16.0,5.67,512.0,194.01,amd ryzen 3
188.0,16.0,6.14,256.0,139.44,intel i5
,16.0,6.18,512.0,266.58,intel i3
98.0,16.0,6.99,256.0,118.55,amd ryzen 7
106.0,16.0,8.15,256.0,246.0,intel i7
152.0,16.0,4.17,512.0,,intel i7
101.0,32.0,13.7,256.0,87.78,amd ryzen 5
330.0,16.0,3.52,256.0,108.77,intel i3
241.0,16.0,6.52,512.0,278.01,amd ryzen 3
25.0,32.0,18.47,512.0,,intel i7
243.0,16.0,8.17,512.0,186.39,amd ryzen 3
174.0,16.0,7.75,256.0,111.95,amd ryzen 5
25.0,32.0,18.24,256.0,58.26,amd ryzen 7
148.0,32.0,13.21,512.0,241.25,amd ryzen 3
139.0,32.0,16.76,512.0,292.6,intel i3
231.0,16.0,8.49,256.0,43.21,intel i3
155.0,16.0,7.53,512.0,324.88,intel i7
106.0,16.0,7.66,256.0,76.86,intel i7
111.0,16.0,7.64,512.0,321.31,amd ryzen 7
280.0,16.0,5.08,256.0,130.47,intel i3
139.0,16.0,11.74,256.0,146.66,intel i5
30.0,32.0,15.81,,66.24,intel i7
25.0,32.0,21.08,512.0,297.2,intel i5
259.0,16.0,1.26,512.0,113.3,intel i5
131.0,16.0,9.47,256.0,183.53,amd ryzen 5
227.0,16.0,7.54,,155.01,
69.0,32.0,17.72,256.0,237.61,intel i5
291.0,16.0,5.31,256.0,237.49,intel i3
104.0,16.0,7.17,256.0,76.72,amd ryzen 7
151.0,16.0,9.37,512.0,219.18,intel i5
25.0,32.0,16.52,256.0,170.44,intel i7
128.0,16.0,7.29,512.0,,intel i7
115.0,16.0,9.11,512.0,406.28,amd ryzen 5
25.0,32.0,19.44,512.0,352.01,intel i7
138.0,32.0,13.46,512.0,293.31,intel i3
,16.0,6.55,512.0,220.89,amd ryzen 7
57.0,32.0,14.3,512.0,377.87,amd ryzen 5
143.0,16.0,10.29,512.0,224.44,amd ryzen 5
222.0,16.0,3.89,512.0,277.19,intel i5
170.0,32.0,13.22,256.0,105.81,intel i3
223.0,16.0,7.94,512.0,162.39,intel i3
225.0,16.0,6.02,512.0,326.4,amd ryzen 3
96.0,16.0,8.24,512.0,210.28,intel i7
25.0,32.0,16.58,256.0,234.11,amd ryzen 7
232.0,16.0,3.24,256.0,108.95,intel i5
130.0,16.0,4.04,512.0,295.89,amd ryzen 7
123.0,16.0,6.78,512.0,224.05,intel i7
120.0,16.0,6.02,256.0,63.02,amd ryzen 7
262.0,16.0,6.48,256.0,91.74,
238.0,32.0,12.27,256.0,97.97,intel i3
292.0,16.0,5.56,512.0,230.64,intel i3
109.0,16.0,6.12,256.0,237.67,amd ryzen 7
93.0,32.0,14.57,256.0,,intel i5
250.0,16.0,6.83,512.0,221.67,intel i3
138.0,32.0,16.87,512.0,301.18,amd ryzen 3
219.0,32.0,10.58,512.0,377.6,intel i3
153.0,16.0,6.81,256.0,246.0,amd ryzen 5
118.0,16.0,8.08,512.0,168.36,intel i7
161.0,16.0,5.5,512.0,400.06,amd ryzen 5
34.0,32.0,14.43,512.0,324.72,amd ryzen 7
206.0,16.0,5.74,256.0,202.38,intel i5
113.0,16.0,7.15,256.0,220.91,intel i7
147.0,16.0,5.0,512.0,277.36,intel i7
192.0,16.0,1.34,256.0,163.87,intel i7
148.0,16.0,,256.0,184.86,amd ryzen 5
195.0,,4.55,512.0,192.19,amd ryzen 5
145.0,16.0,5.37,512.0,427.62,intel i7
286.0,16.0,4.81,256.0,81.03,intel i3
171.0,16.0,8.33,512.0,171.2,amd ryzen 5
248.0,16.0,7.26,512.0,291.59,intel i3
268.0,16.0,7.68,256.0,196.05,intel i3
25.0,32.0,14.58,256.0,172.73,intel i7
71.0,32.0,15.32,512.0,176.68,amd ryzen 5
33.0,32.0,14.38,256.0,149.76,intel i7
139.0,16.0,9.0,256.0,104.12,amd ryzen 5
222.0,16.0,8.42,512.0,482.3,intel i3
304.0,16.0,2.67,512.0,354.44,intel i3
182.0,16.0,6.73,512.0,284.15,intel i5
69.0,32.0,11.2,256.0,64.32,
195.0,32.0,11.48,256.0,143.62,intel i3
233.0,16.0,6.64,256.0,96.55,amd ryzen 3
91.0,16.0,8.82,512.0,407.69,intel i7
133.0,16.0,5.29,512.0,308.34,amd ryzen 7
48.0,32.0,14.67,256.0,79.32,intel i7
167.0,32.0,14.78,256.0,141.23,intel i3
134.0,16.0,7.33,512.0,271.28,intel i7
85.0,32.0,15.18,256.0,10.0,amd ryzen 5
247.0,16.0,6.09,512.0,216.55,intel i3
215.0,16.0,7.86,256.0,246.0,amd ryzen 3
125.0,32.0,12.36,512.0,353.8,intel i5
129.0,32.0,15.0,256.0,152.93,amd ryzen 3
231.0,16.0,1.08,256.0,10.0,amd ryzen 5
73.0,32.0,13.02,256.0,118.22,intel i7
255.0,16.0,8.18,512.0,268.3,intel i3
45.0,32.0,19.87,256.0,181.42,intel i5
102.0,32.0,13.48,256.0,122.07,intel i5
98.0,16.0,8.83,256.0,53.81,amd ryzen 7
91.0,16.0,10.84,512.0,189.2,amd ryzen 5
97.0,32.0,11.72,512.0,373.73,amd ryzen 5
234.0,16.0,6.41,256.0,131.9,amd ryzen 3
117.0,32.0,15.07,256.0,91.46,intel i5
196.0,16.0,1.79,512.0,209.92,intel i7
68.0,16.0,9.96,256.0,149.2,intel i7
158.0,16.0,5.94,256.0,181.2,amd ryzen 5
212.0,16.0,9.6,512.0,232.9,amd ryzen 3
120.0,16.0,4.29,256.0,90.13,amd ryzen 7
107.0,32.0,14.12,512.0,373.03,intel i5
221.0,16.0,5.92,512.0,200.55,intel i5
179.0,16.0,6.92,512.0,304.12,amd ryzen 5
29.0,32.0,13.66,256.0,204.61,amd ryzen 7
90.0,32.0,10.77,512.0,361.33,intel i7
243.0,16.0,7.31,256.0,102.47,amd ryzen 3
175.0,16.0,6.64,256.0,237.99,intel i5
129.0,16.0,6.24,512.0,271.18,intel i7
25.0,32.0,15.8,512.0,201.1,amd ryzen 7
44.0,32.0,12.7,256.0,76.07,intel i7
115.0,,13.33,256.0,189.74,intel i5
135.0,16.0,5.87,256.0,117.63,amd ryzen 7
140.0,16.0,6.85,512.0,239.1,intel i7
248.0,16.0,7.04,512.0,241.87,intel i3
290.0,16.0,5.14,256.0,154.48,intel i3
52.0,32.0,16.22,256.0,161.58,intel i5
66.0,16.0,9.99,512.0,403.39,amd ryzen 7
137.0,16.0,10.03,256.0,95.74,amd ryzen 5
131.0,32.0,16.21,512.0,255.51,amd ryzen 3
